"title","abstract","authors","link","date","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","extraction_date","expert_decision","o1","ID","q13","subject","exclusion_reason"
"Tracking and Predicting COVID-19 Epidemic in China Mainland","By proposing a varying coefficient Susceptible-Infected-Removal model (vSIR), we track the epidemic of COVID-19 in 30 provinces in China and 15 cities in Hubei province, the epicenter of the outbreak. It is found that the spread of COVID-19 has been significantly slowing down within the two weeks from January 27 to February 10th with 87.0% and 84.3% reductions in the reproduction number R0 among the 30 provinces and 15 Hubei cities, respectively. This suggests the extreme control measures implemented since January 23, which include cutting off Wuhan and many other cities and towns, a great public awareness and high level of self isolation at home, have contributed to a substantial decline in the reproductivity of the COVID-19 in China. We predict that Hubei province will reach its peak between February 20 and 22, 2020, and if the removal rate can be increased to 0.1, the epidemic outside Hubei province will end in May 2020, and inside Hubei in early June.","Sun, H.; Qiu, Y.; Yan, H.; Huang, Y.; Zhu, Y.; Chen, S. X.","https://www.medrxiv.org/content/10.1101/2020.02.17.20024257v1?rss=1""","20200220","medRxiv","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",15,"FALSE",NA,""
"A nationwide survey of psychological distress among Chinese people in the COVID-19 epidemic: implications and policy recommendations","The Coronavirus Disease 2019 (COVID-19) epidemic emerged in Wuhan, China, spread nationwide and then onto half a dozen other countries between December 2019 and early 2020. The implementation of unprecedented strict quarantine measures in China has kept a large number of people in isolation and affected many aspects of people's lives. It has also triggered a wide variety of psychological problems, such as panic disorder, anxiety and depression. This study is the first nationwide large-scale survey of psychological distress in the general population of China during the COVID-19 epidemic.","Qiu, J.; Shen, B.; Zhao, M.; Wang, Z.; Xie, B.; Xu, Y.","https://doi.org/10.1136/gpsych-2020-100213","2020","WHO","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",26,"FALSE"," Epidemiological study; Epidemiology",""
"Frequency, clinicopathological features and phylogenetic analysis of feline morbillivirus in cats in Istanbul, Turkey.","Objectives The aim of the study was to investigate feline morbillivirus (FmoPV) frequency, phylogeny and associated pathology in cats in Istanbul, Turkey. Methods Samples from sick (n = 96) and dead ( n = 15) cats were analysed using reverse transcription PCR. Blood and urine analyses and histopathology were also performed. Results FmoPV RNA was detected in six cats (5.4%), including three sick (in the urine) and three dead cats (tissues). A significantly greater proportion of FmoPV RNA-positive","Yilmaz, Tekelioglu, Gurel, Bamac, Ozturk, Cizmecigil, Altan, Aydin, Yilmaz, Berriatua, Helps, Richt, Turan","https://doi.org/10.1177/1098612X16686728","20171215","PubMed","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",64,"FALSE","Animals; Cat Diseases; Cats; Female; Male; Morbillivirus; Morbillivirus Infections; Phylogeny; Polymerase Chain Reaction; RNA, Viral; Turkey",""
"New coronavirus pneumonia and outbreak epidemic virus and eye disease","Since the outbreak of the new coronavirus pneumonia (NCP) in Wuhan City, China, the main transmission mode as well as the diagnosis and treatment of NCP have become a focus of research in China and World Health Organizations. Understanding the mode of infection, transmission and biological behavior of the novel coronavirus (2019-nCoV) is undoubtedly a key of cutting off the spread and prevention of the disease which doctors are fearing to be a worldwide epidemic. In February 2019, Lancet published a correspondence paper, which reviewed a case of NCP patient who first started with conjunctivitis, and raised the issue that the transmission of 2019-nCoV through the ocular surface must not be ignored, causing widespread concern. However, due to a lack of clinical observation data and laboratory research at present, the relationship between NCP pathogen infection and ocular surface infection is not completely clear. So far, there have been many studies and reports on the observation of large-scale epidemic virus infections and eye diseases. This article reviews the eye performance of various types of epidemic virus infections and provides a reference for NCP prevention and control.","YIN, Shengjie; ZHANG, Mingzhi","https://www.google.com/search?q=New+coronavirus+pneumonia+and+outbreak+epidemic+virus+and+eye+disease","2020","WHO","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",35,"FALSE"," Opinion piece; Clinical aspects, diagnosis, treatment",""
"The Impact of COVID-19 Epidemic Declaration on Psychological Consequences: A Study on Active Weibo Users.","COVID-19 (Corona Virus Disease 2019) has significantly resulted in a large number of psychological consequences. The aim of this study is to explore the impacts of COVID-19 on people's mental health, to assist policy makers to develop actionable policies, and help clinical practitioners (e.g., social workers, psychiatrists, and psychologists) provide timely services to affected populations. We sample and analyze the Weibo posts from 17,865 active Weibo users using the approach of Online Ecologic","Li, Wang, Xue, Zhao, Zhu","https://doi.org/10.3390/ijerph17062032","20200401","PubMed","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",49,"FALSE","cognition; emotion; mental health; public health emergencies; word frequency analysis; Adult; Anxiety; Anxiety Disorders; Betacoronavirus; China; Coronavirus Infections; Depression; Disease Outbreaks; Emotions; Epidemics; Female; Happiness; Humans; Internet; Male; Mental Health; Pandemics; Personal Satisfaction; Pneumonia, Viral; Resilience, Psychological; Risk Factors; Severe Acute Respiratory Syndrome",""
"Factors Associated With Mental Health Outcomes Among Health Care Workers Exposed to Coronavirus Disease 2019.","Health care workers exposed to coronavirus disease 2019 (COVID-19) could be psychologically stressed. To assess the magnitude of mental health outcomes and associated factors among health care workers treating patients exposed to COVID-19 in China. This cross-sectional, survey-based, region-stratified study collected demographic data and mental health measurements from 1257 health care workers in 34 hospitals from January 29, 2020, to February 3, 2020, in China. Health care workers in hospitals ","Lai, Ma, Wang, Cai, Hu, Wei, Wu, Du, Chen, Li, Tan, Kang, Yao, Huang, Wang, Wang, Liu, Hu","https://doi.org/10.1001/jamanetworkopen.2020.3976","20200401","PubMed","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",50,"FALSE","Adult; Anxiety; Anxiety Disorders; Betacoronavirus; China; Coronavirus Infections; Cross-Sectional Studies; Depression; Female; Health Personnel; Humans; Male; Mental Health; Outcome Assessment, Health Care; Pandemics; Pneumonia, Viral; Sleep Initiation and Maintenance Disorders; Stress, Psychological; Surveys and Questionnaires",""
"Spread and control of COVID-19 in China and their associations with population movement, public health emergency measures, and medical resources","ABSTRACT BACKGROUND The COVID-19 epidemic, first emerged in Wuhan during December 2019, has spread globally. While the mass population movement for Chinese New Year has significantly influenced spreading the disease, little direct evidence exists about the relevance to epidemic and its control of population movement from Wuhan, local emergency response, and medical resources in China. METHODS Spearman's correlation analysis was performed between official data of confirmed COVID-19 cases from Jan 20th to Feb 19th, 2020 and real-time travel data and health resources data. RESULTS There were 74,675 confirmed COVID-19 cases in China by Feb 19th, 2020. The overall fatality rate was 2.84%, much higher in Hubei than in other regions (3.27% vs 0.73%). The index of population inflow from Hubei was positively correlated with total (Provincial r=0.9159, p<0.001; City r=0.6311, p<0.001) and primary cases (Provincial r=0.8702, p<0.001; City r=0.6358, p<0.001). The local health emergency measures (eg, city lockdown and traffic control) were associated with reduced infections nationwide. Moreover, the number of public health employees per capita was inversely correlated with total cases (r=-0.6295, p<0.001) and infection rates (r=-0.4912, p<0.01). Similarly, cities with less medical resources had higher fatality (r=-0.4791, p<0.01) and lower cure rates (r=0.5286, p<0.01) among the confirmed cases. CONCLUSIONS The spread of the COVID-19 in China in its early phase was attributed primarily to population movement from Hubei, and effective governmental health emergency measures and adequate medical resources played important roles in subsequent control of epidemic and improved prognosis of affected individuals.","Ying, S.; Li, F.; Geng, X.; Li, Z.; Du, X.; Chen, H.; Chen, S.; Zhang, M.; Shao, Z.; Wu, Y.; Syeda, M. Z.; Yan, F.; Che, L.; Zhang, B.; Lou, J.; Wang, S.; Chen, Z.; Li, W.; Shen, Y.; Chen, Z.; Shen, H.","https://www.medrxiv.org/content/10.1101/2020.02.24.20027623v1?rss=1""","20200227","medRxiv","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",11,"FALSE",NA,""
"Immediate Psychological Responses and Associated Factors during the Initial Stage of the 2019 Coronavirus Disease (COVID-19) Epidemic among the General Population in China.","Background: The 2019 coronavirus disease (COVID-19) epidemic is a public health emergency of international concern and poses a challenge to psychological resilience. Research data are needed to develop evidence-driven strategies to reduce adverse psychological impacts and psychiatric symptoms during the epidemic. The aim of this study was to survey the general public in China to better understand their levels of psychological impact, anxiety, depression, and stress during the initial stag","Wang, Pan, Wan, Tan, Xu, Ho, Ho","https://doi.org/10.3390/ijerph17051729","20200318","PubMed","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",51,"FALSE","anxiety; coronavirus; depression; epidemic; knowledge; precaution; psychological impact; respiratory symptoms; stress; Adolescent; Adult; Aged; Anxiety; Anxiety Disorders; Child; China; Coronavirus; Coronavirus Infections; Cross-Sectional Studies; Depression; Disease Outbreaks; Epidemics; Female; Health Status; Humans; Male; Mental Health; Middle Aged; Pneumonia, Viral; Resilience, Psychological; Surveys and Questionnaires; Young Adult",""
"The outbreak of COVID-19 coronavirus and its impact on global mental health","Background:The current outbreak of COVID-19 coronavirus infection among humans in Wuhan (China) and its spreading around the globe is heavily impacting on the global health and mental health. Despite all resources employed to counteract the spreading of the virus, additional global strategies are needed to handle the related mental health issues.Methods:Published articles concerning mental health related to the COVID-19 outbreak and other previous global infections have been considered and reviewed.Comments:This outbreak is leading to additional health problems such as stress, anxiety, depressive symptoms, insomnia, denial, anger and fear globally. Collective concerns influence daily behaviors, economy, prevention strategies and decision-making from policy makers, health organizations and medical centers, which can weaken strategies of COVID-19 control and lead to more morbidity and mental health needs at global level.","Torales, Julio; O’Higgins, Marcelo; Castaldelli-Maia, João Mauricio; Ventriglio, Antonio","https://doi.org/10.1177/0020764020915212","2020","WHO","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",17,"FALSE","",""
"Investigation of the mental health of patients with novel coronavirus pneumonia","Objective To evaluate the status and influencing factors of the mental health of patients with COVID-19 during isolation treatment. Methods From February 2nd to 16th, 2020, 106 COVID-19 patients were anonymously investigated for their mental health status using onlinequestionnaires (including Patient Health Questionnaire-9, Generalized Anxiety Disorder Scale-7, Patient Health Questionnaire-15 scales). The patients were from Tongji Hospital Affiliated to Tongji Medical College ofHuazhong University of Science and Technology. After data processing, SPSS19.0 was used for statistical analysis. Results Of the 106 COVID-19 patients, 46 were male and 60 were female, with an age of (35.90&plusmn;11.92) years. The detection rates of depression, anxiety and somatic symptoms in those patients were 49.06% (52/106) , 56.60% (60/106) and 69.81% (74/106) respectively. The severe cases of depression (scale score greater than 19) , anxiety (scale score greater than 14) and somatic symptoms (scale score greater than 14) accounted for 9.43% (10/106) , 15.09% (16/106) and 20.75% (22/106) respectively. In addition, 67.92% (72/106) of the patients had sleep problems, 24.53% (26/106) had self-mutilating or suicidal thoughts, and 28.30% (30/106) required psychological counseling&mdash;all of which were at significantly higher percentages than those of the general population. Only 39.62% (42/106) of the examined patients had neither deression nor anxiety. By using the non-parametric test of rank conversion for analysis, and the results showed that both married patients and nucleic-acid-positive patients had more severe depressions, and both married patients and anoxemicpatients had more severe somatic symptoms. Conclusion This mental health assessment showed that depression, anxiety, and various somatic symptoms exist among the COVID-19 patients, and therefore early identification and intervention should be conducted to avoid extreme events such asself-mutilating or suicidal impulsivity, with a greater focus on both married patients and patients with severe symptoms.","ZHAO, Qian; HU, Caihong; FENG, Renjie; YANG, Yuan","https://www.google.com/search?q=Investigation+of+the+mental+health+of+patients+with+novel+coronavirus+pneumonia","2020","WHO","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","Exclude","",34,"FALSE"," Case study/series; Clinical aspects, diagnosis, treatment",""
"Impact of COVID-19 on psychiatric assessment in emergency and outpatient settings measured using electronic health records","Importance: As with other traumatic events, pandemics such as coronavirus-19 (COVID-19) may precipitate or exacerbate psychiatric symptoms such as anxiety and depression, while potentially interfering with health systems' capacity to treat such symptoms. Objective: To quantify the impact of increasing COVID-19 infection on extent of psychiatric assessment across 5 Eastern Massachusetts hospitals. Design: In silico cohort using narrative clinical notes generated between 1/2/2020 and 3/25/2020 Setting: Emergency department and outpatient settings from 2 academic medical centers and 3 community hospitals Participants: All individuals age 13 and older presenting to emergency department or outpatient clinics Main Outcome or Measure: Documentation of psychiatric symptoms reflecting depression, anxiety, psychosis, or suicide, and documentation of violence, was drawn from previously-validated term lists. Results: A total of 2,483,159 outpatient and 205,957 emergency department visit notes were analyzed. Instances of notes referencing depression or anxiety decreased 75-81% in outpatient settings with onset of coronavirus in March 2019, and by 44-45% in emergency departments. In adjusted logistic regression, presence of individual psychiatric symptoms in outpatient notes was associated with significant decreases in likelihood of coronavirus testing (for depression, OR=0.636, 95% CI 0.606-0.667). Conversely, presence of violence in an emergency department note was associated with greater likelihood of testing (OR=1.487, 95% CI 1.249-1.761). Conclusions and Relevance: Documentation of psychiatric symptoms in both outpatient and emergency department settings diminished sharply in the context of increasing coronavirus infection in Massachusetts, suggesting that efforts to provide additional resources to manage psychiatric symptoms will be needed. Funding: none.","Castro, V. M.; Perlis, R. H.","https://www.medrxiv.org/content/10.1101/2020.03.30.20048207v1?rss=1""","20200401","medRxiv","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",1,"FALSE",NA,""
"Prevalence and Factors Associated with Depression and Anxiety of Hospitalized Patients with COVID-19","Objective: The 2019 coronavirus disease (COVID-19) epidemic has raised international concern. Mental health is becoming an issue that cannot be ignored in our fight against it. This study aimed to explore the prevalence and factors linked to anxiety and depression in hospitalized patients with COVID-19. Methods: A total of 144 patients diagnosed with COVID-19 were included in this study. We assessed depression and anxiety symptoms using the Hospital Anxiety and Depression Scale (HADS), and social support using the Perceived Social Support Scale (PSSS) among patients at admission. Multivariate linear regression analyses were performed to identify factors associated with symptoms of anxiety and depression. Results: Of the 144 participants, 34.72% and 28.47% patients with COVID-19 had symptoms of anxiety or depression, respectively. The bivariate correlations showed that less social support was correlated with more anxious (r=-0.196, p<0.05) and depressive (r=-0.360p<0.05) symptoms among patients with COVID-19. The multiple linear regression analysis showed that gender ({beta}=1.446, p=0.034), age ({beta}=0.074, p=0.003), oxygen saturation ({beta} =-2.140, p=0.049), and social support ({beta} =-1.545, p=0.017) were associated with anxiety for COVID-19 patients. Moreover, age ({beta}=0.084, p=0.001), family infection with SARS-CoV-2 ({beta} =1.515, p=0.027) and social support ({beta} =-2.236, p<0.001) were the factors associated with depression. Conclusion: Hospitalized patients with COVID-19 presented features of anxiety and depression. Mental concern and appropriate intervention are essential parts of clinical care for those who are at risk.","Dong, Y.; Su, T.; Jiao, P.; Kong, X.; Zheng, K.; Tang, M.; Kong, F.; Zhou, J.; Diao, L.; Wu, S.","https://www.medrxiv.org/content/10.1101/2020.03.24.20043075v1?rss=1""","20200330","medRxiv","Exclude","","","","","","","","","","","","","FALSE","2020-04-05","","",2,"FALSE",NA,""
