title,abstract,authors,link,date,source,initial_decision,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,extraction_date,expert_decision,o1,ID,q13,exclusion_reason,subject
How is the COVID-19 pandemic affecting cooperation?,"Do crises bring people together or pull them apart? Here we examine how peopleÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s willingness to help others and their perceived interdependence with others changed during the COVID-19 pandemic, and assess what factors are associated with any change. We collected data at 4 time points from the same cohort of 497 paid participants, starting on March 6th, before the pandemic was declared, through April 2. We found that perceived interdependence with neighbors and with humanity increased over time on multiple measures. However, regarding cooperation, agreement with the statement that helping someone in need ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œis the right thing to doÃƒÂ¢Ã¢â€šÂ¬Ã‚Â decreased over time (towards both a neighbor and a citizen of another country). Although the changes per time period were small for some of these effects, cumulatively they were non-trivial (ranging from a .33 to a .75 change on a 7 point likert scale). There was no change over time in participants' reported willingness to help somebody in their neighborhood (cooperation) or their feelings that when ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œAll of humanity succeedsÃƒÂ¢Ã¢â€šÂ¬Ã‚Â they feel good (interdependence). We found reliable associations of change in cooperation and interdependence with sex, age, and pre-existing medical condition. We are collecting data on an ongoing basis which will allow us to investigate how these variables continue to change or not as the pandemic unfolds.",Jessica Daphne Ayers et al.,https://share.osf.io/preprint/461EF-FFD-970,20200527,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3134,FALSE,,
Covid-19 in mind: how job loss and health threatening events modulate risk-taking behaviours in real-life contexts,"Covid-19 pandemic is exerting a tragic impact all around the world. First-person experience of life-threatening and stressful events can modify individualsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ risk perception, and, consequently, risk-taking behaviours. Here we investigated risk-taking profiles in 130 Italian residents, and compared healthcare to non-healthcare workers, during the lockdown phase. We ad hoc developed the ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œCovid-19 Risk TaskÃƒÂ¢Ã¢â€šÂ¬Ã‚Â, including the classic monetary Holt-Laury Paired Lottery Task (Monetary Condition, MC) and two new ecological conditions exploring Covid-19 related risk-taking aptitudes in relation to different health (Health Status Condition, HsC) and employment (Employment Status Condition, EsC) outcomes. Results showed that, in the whole sample, individuals were more risk-averse in MC than in HsC and EsC. Moreover, a payoff increase produced a shift toward more risk-averse behaviours in MC, but not in HsC and EsC, where we found an opposite trend suggesting a more risk-loving behaviour. Finally, we found that healthcare workers were significantly less risk-averse compared to non-healthcare workers in EsC, but not in MC and HsC. These findings provided evidence of the possible effects of Covid-19 outbreak on risk-taking aptitudes. The negative impact on human choices and, consequently, on the whole world economy of this catastrophic life event must not be underestimated.",Caterina Galandra et al.,https://share.osf.io/preprint/46134-D1A-453,20200527,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3135,FALSE,,
"Coronavirus Stress, Optimism-Pessimism, Psychological Inflexibility, and Psychological Health: Psychometric Properties of the Coronavirus Stress Measure","The coronavirus (COVID-19) pandemic is currently a global health threat attributed to negatively affecting the mental health and well-being of people globally. The purpose of the present study is to examine the mediating role of optimism-pessimism and psychological inflexibility in the relationship of coronavirus stress with psychological problems among Turkish adults. The sample of the study included 451 adults (55% women). Participants mainly consisted of young adults with a mean age of 23.30 years, ranging from 18 to 65 years (SD= 6.97). A mediation model indicated that coronavirus stress had a significant predictive effect on optimism-pessimism, psychological inflexibility, and psychological problems. Further, optimism-pessimism and psychological inflexibility mediated the effect of coronavirus stress on psychological problems in adults. Lastly, optimism-pessimism predicted the psychological problems of adults through psychological inflexibility. These results elucidate our understanding of the role of mediators in coronavirus stress and psychological health problems. The findings are useful in terms of providing evidence for tailoring interventions and implementing preventative approaches to mitigate the psychopathological consequences of COVID-19. Based on the present findings, the potential utility of Acceptance and Commitment Therapy is discussed within the context of COVID-19.",GÃƒÆ’Ã‚Â¶kmen Arslan et al.,https://share.osf.io/preprint/46154-8CC-1F0,20200527,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3136,FALSE,,
Blood donation and the global COVID-19 pandemic: areas for social science research,"In the context of the global COVID-19 pandemic, blood collection agencies (BCAs) around the world are operating under unprecedented conditions. As social scientists in donor research in Canada, Australia, and the Netherlands, we provide some early observations on donor and public responses to the pandemic and identify areas for donor research moving forward: 1) how donors and non-donors respond to the crisis and to the appeal for donation; 2) to what extent first-time donors during the pandemic will return; 3) how donation might mitigate (or not) the negative effects of stay-at-home measures; 4) how BCAs engage in efforts to study convalescent plasma treatment for COVID-19, and what the implications for donors are; 5) the impact of the pandemic on donors and BCAs in low- and middle-income countries.",Jennie Haw et al.,https://share.osf.io/preprint/461B0-AB3-855,20200527,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3137,FALSE,,
Epidemiology of mental health problems in COVID-19: a review,"The novel coronavirus disease (COVID-19) has become a pandemic affecting health and wellbeing globally. In addition to the physical health, economic, and social implications, the psychological impacts of this pandemic are increasingly being reported in the scientific literature. This narrative review reflected on scholarly articles on the epidemiology of mental health problems in COVID-19. The current literature suggests that people affected by COVID-19 may have a high burden of mental health problems, including depression, anxiety disorders, stress, panic attack, irrational anger, impulsivity, somatization disorder, sleep disorders, emotional disturbance, posttraumatic stress symptoms, and suicidal behavior. Moreover, several factors associated with mental health problems in COVID-19 are found, which include age, gender, marital status, education, occupation, income, place of living, close contact with people with COVID-19, comorbid physical and mental health problems, exposure to COVID-19 related news and social media, coping styles, stigma, psychosocial support, health communication, confidence in health services, personal protective measures, risk of contracting COVID-19, and perceived likelihood of survival. Furthermore, the epidemiological distribution of mental health problems and associated factors were heterogeneous among the general public, COVID-19 patients, and healthcare providers. The current evidence suggests that a psychiatric epidemic is cooccurring with the COVID-19 pandemic, which necessitates the attention of the global health community. Future epidemiological studies should emphasize on psychopathological variations and temporality of mental health problems in different populations. Nonetheless, multipronged interventions should be developed and adopted to address the existing psychosocial challenges and promote mental health amid the COVID-19 pandemic.",Mahbub Hossain et al.,https://share.osf.io/preprint/4612B-BA9-71C,20200527,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3138,FALSE,,
Immediate impact of the COVID-19 pandemic on the socio-emotional and digital skills of Japanese children,"A novel coronavirus, SARS-CoV-2, has spread widely throughout the world. To reduce the spread of infection, children are prevented from going to school and have fewer opportunities for in-person communication. Although the pandemic has impacted the everyday lives of children, its impact on their development is unknown. This pre-registered study compared Japanese childrenÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s socio-emotional skills and skills for operating digital devices before and during the pandemic. Parents completed a web-based questionnaire before and during the pandemic for children ages 0-9. The results indicated that during the pandemic, children were more prosocial, experienced more problems in their peer relationships, and had better digital skills, but no differences were found in emotional symptoms, conduct problems, hyperactivity between before and during the pandemic. The change in digital skills was mediated by the duration of childrenÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s media use. Overall, our results suggest the pandemic may have immediate impact on childrenÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s socio-emotional and digital skills.",Yusuke Moriguchi et al.,https://share.osf.io/preprint/46052-A2A-D6D,20200528,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3139,FALSE,,
"Social participation, inclusion and mental well-being following SARS-CoV-2 related lockdown restrictions in adults with and without mental disorders. Results from a follow-up study in Germany","Objectives: In Germany, as in many other countries, several lockdown restrictions were put in place with the aim of curbing the spread of SARS-CoV-2 infections. This study investigated the impact of the coronavirus pandemic and the related lockdown restrictions on opportunities for social participation, social inclusion and psychological well-being for adults with and without mental disorders within a follow-up study based on pre- and post-lockdown assessments. Methods: Study participants (n=132) were assigned to one of three groups, depending on the mental health status at the initial survey. Parameters of interest were assessed using the Measure of Participation and Social Inclusion for Use in People with a Chronic Mental Disorder (F-INK), the Index for the Assessment of Health Impairments (IMET), and the Brief Symptom Inventory (BSI-18). Results: The impact on opportunities for social participation and social participation considerably differed depending on the participantsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ mental health status at the first assessment. Independent of this, we found no detrimental effects on the psychological well-being of participants four weeks after the implementation of lockdown restrictions. Conclusion: Findings imply a general resilience in well-being during the preliminary stages of the coronavirus pandemic. This is in good accordance with the literature that has so far been published.",Matthias SchÃƒÆ’Ã‚Â¼tzwohl et al.,https://share.osf.io/preprint/46232-CC2-B5A,20200528,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3140,FALSE,,
Heterogeneous Mental Health Consequences of COVID-19: Costs and Benefits,"In this commentary, I argue that the mental health impact of COVID-19 will show substantial variation across individuals, contexts, and time. Further, one key contributor to this variation will be the proximal and long-term impact of COVID-19 on the social environment. In addition to the mental health costs of the pandemic, it is likely that a subset of people will experience improved social and mental health functioning.",Anthony D Mancini,https://share.osf.io/preprint/46071-CDD-B66,20200528,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3141,FALSE,,
Reframing the psychological impact of the COVID-19 outbreak through a social media community for students,"The COVID-19 outbreak and the restrictions that have been enforced by the health authorities are having a profound psychological impact on the population. Many people, including the students, faced forced modifications to their daily lives and this prompted the need for scalable strategies to promote resilience. We designed an online community intervention for psychology students and recent alumni aimed to promote functional coping strategies through openness and cognitive flexibility. This psycho-educational intervention was delivered through a private group on social media (Facebook) and it involved the publication of exercises and quick lectures. Contents were posted regularly and people from the community were invited to share their comments. The posts included stimuli that promote open and flexible reflections on the current situation. The overall aim of this group was a cognitive reframing on the epidemic effects, promoting creative and flexible thinking. We ran a thematic analysis of the interactions, and we collected qualitative feedback at the end of the intervention. The participantsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ comments dealt with changes in their perspectives, sharing discomfort, encouragement and support, and building a sense of community. Post-intervention comments were highly satisfied and confirmed the helpfulness of the stimuli to promote flexibility and openness, eventually helping to manage the negative emotions related to the COVID-19 outbreak. This study provides preliminary evidence that an online psycho-educational community stimulating flexibility and openness can help to reframe the negative psychological impact of the outbreak, improving their management.",Francesco Pagnini et al.,https://share.osf.io/preprint/461E5-1C6-7D5,20200528,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3142,FALSE,,
The French publicÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s attitudes to a future COVID-19 vaccine: the politicization of a public health issue,"As Covid-19 spreads across the world, governments turn a hopeful eye towards research and development of a vaccine against this new disease. But it is one thing to make a vaccine available, and it is quite another to convince the public to take the shot, as the precedent of the 2009 H1N1 flu illustrated. In this paper, we present the results of four online surveys conducted in April 2020 in representative samples of the French population 18 years of age and over (N=5,018). These surveys were conducted during a period when the French population was on lockdown and the daily number of deaths attributed to the virus reached its peak. We found that if a vaccine against the new coronavirus became available, almost a quarter of respondents would not use it. We also found that attitudes to this vaccine were correlated significantly with political partisanship and engagement with the political system. Attitudes towards this future vaccine did not follow the traditional mapping of political attitudes along a Left-Right axis but oppose people who feel close to governing parties (Centre, Left and Right) on the one hand, and, on the other, people who feel close to Far-Left and Far-Right parties as well as people who do not feel close to any party. We draw on the French sociological literature on ordinary attitudes to politics to discuss our results as well as the cultural pathways via which political beliefs can affect perceptions of vaccines during the COVID-19 pandemic.",Jeremy Keith Ward et al.,https://share.osf.io/preprint/4622F-295-944,20200528,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3143,FALSE,,
When Private Optimism meets Public Despair: Dissociable effects on behavior and well-being,"When faced with a threat, peoplesÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ estimate of risk guides their response. When danger is to the self as well as to others two estimates are generated: the risk to oneself and the risk to others. As these estimates likely differ, it is unclear how exactly they drive a response. To answer this question, we studied a large representative sample of Americans facing the COVID-19 pandemic at two time points (N1=1145, N2=683). We discover a paradoxical duality: a tendency to be optimistic about oneÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s own risk of infection (private optimism) while at the same time to be pessimistic about the risk to others (public pessimism). These two estimates were found to be differentially related to affect and choice. First, private optimism, but not public pessimism, was associated with peopleÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s positive feelings. The association between private optimism and positive affect was mediated by peopleÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s sense of agency over their future. However, negative affect was related to both private risk perception and public risk perception. Second, people predominantly engaged in protective behaviors based on their estimated risk to the population rather than to themselves. This suggests that people were predominantly engaging in protective behaviors for the benefit of others. The findings are important for understanding how peopleÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s beliefs about their own future and that of others are related to protective behaviors and well-being.",Laura K. Globig et al.,https://share.osf.io/preprint/4616B-740-694,20200529,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3144,FALSE,,
Using Decision Aids to Support Self-Isolation During the COVID-19 Pandemic,"Self-isolation is a vital element of efforts to contain COVID-19. We report an online experiment with a nationally representative sample (N=500) that tested behaviourally informed decision aids to support self-isolation. The experiment had three stages that tested interventions designed to help individuals to: (i) decide whether they need to self-isolate; (ii) be confident in their ability to self-isolate should they need to; and (iii) manage a household in which an individual needs to self-isolate. Relative to prevailing public health advice, displaying decision trees improved participantsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ decisions about when self-isolation was necessary, although they systematically underestimated the need to self-isolate in the presence of less common COVID-19 symptoms (e.g. sore throat, fatigue). Interaction with an online planning tool increased confidence about coping with self-isolation among adults aged under 40. Presenting advice in the form of infographics improved recall and comprehension of how to manage self-isolation. The study demonstrates how public health policy can benefit from behavioural pre-testing of interventions.",Peter D. Lunn et al.,https://share.osf.io/preprint/46148-161-6E1,20200529,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3145,FALSE,,
"Looking out for Myself: Exploring the Relationship Between Conspiracy Mentality, Perceived Personal Risk and COVID-19 Prevention Measures","Objectives. This research examined how conspiracy mentality may affect compliance with preventive health measures necessary to fight the COVID-19 pandemic, and the underlying motivations to comply. Design and Method. We conducted two cross-sectional studies (Study 1 N = 762, Study 2 N = 229) on a French population, measuring conspiracy mentality, compliance with preventive health measures, and perceived risks related to COVID-19. We also measured motivations to comply with preventive measures in Study 2. Results. We show that people high in conspiracy mentality are likely to engage in non-normative prevention behaviours (Study 1), but are less willing to comply with extreme preventive behaviours that are government-driven (Study 2). However, we demonstrate that a perceived risk to oneself (risk of death) and a motivation to protect oneself can act as a suppressor: conspiracy mentality is linked with an increase in the perception of risk to oneself, which in turn, is associated with normative compliance. We also find that perceived risk of death explains the relationship between conspiracy mentality and non-normative prevention behaviours. Conclusions. Our studies showcase how people high in conspiracy theorizing may (dis)engage with prevention behaviours, but that perceived risk and motivation to protect oneself could increase these individualsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ compliance.",GaÃƒÆ’Ã‚Â«lle Marinthe et al.,https://share.osf.io/preprint/46180-D69-D93,20200529,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3146,FALSE,,
Worsening of pre-existing psychiatric conditions during the COVID-19 pandemic,"This study anonymously examined 2,734 psychiatric patients worldwide for worsening of their pre-existing psychiatric condition during the COVID-19 pandemic. Valid responses mainly from 12 featured countries indicated self-reported worsening of psychiatric conditions in 2/3rd of the patients assessed that was validated through their significantly higher scores on scales for general psychological disturbance, posttraumatic stress disorder, and depression. Female gender, feeling no control of the situation and reporting dissatisfaction with the response of the state during the COVID- 19 pandemic, and reduced interaction with family and friends increased the worsening of pre-existing psychiatric conditions, whereas optimism, ability to share concerns with family and friends and using social media like usual were associated with less worsening. An independent clinical investigation from the USA confirmed worsening of psychiatric conditions during the COVID-19 pandemic based on identification of new symptoms that necessitated clinical interventions such as dose adjustment or starting new medications in more than half of the patients.",Susanna Gobbi et al.,https://share.osf.io/preprint/46046-0A6-83F,20200529,Psy- and SocArXiv,Exclude,DG,,Duplicate,,,,,,,,,,FALSE,2020-06-15,,,3147,FALSE,,
Understanding the longitudinal psychosocial impact of the COVID-19 pandemic in the United Kingdom; a methodological overview of The COVID-19 Psychological Wellbeing Study,"The COVID-19 Psychological Wellbeing Study was designed and implemented as a rapid survey of the psychosocial impacts of the novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), known as COVID-19 in residents across the United Kingdom. This study utilised a longitudinal design to collect online survey based data. The aim of this paper was to, describe (1) the rationale behind the study and the corresponding selection of constructs to be assessed; (2) the study design and methodology; (3) the resultant sociodemographic characteristics of the full sample (4) how the baseline survey data compares to the UK adult population (using data from the Census) on a variety of sociodemographic variables; (5) the ongoing efforts for weekly and monthly longitudinal assessments of the baseline cohort and (6) outline future research directions. We believe the study is in a unique position to make a significant contribution to the growing body of literature to help understand the psychological impact of this pandemic and inform future clinical and research directions that the UK will implement in response to COVID19.",Cherie Armour et al.,https://share.osf.io/preprint/460F2-1D6-560,20200529,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3148,FALSE,,
Associations among state-level physical distancing measures and suicidal thoughts and behaviors among U.S. adults during the early COVID-19 pandemic,"Purpose: The purpose of this study was to identify leading sources of stress, describe rates of mental health outcomes, and examine their associations among U.S. adults during the first months of the COVID-19 pandemic. Method: In a cross-sectional, general population survey conducted from March 18 to April 4, 2020, U.S. adults (n=10,625) were recruited through Qualtrics Panels using quota sampling methods. Results: Life stressors, probable depression, past-month suicide ideation, and past-month suicide attempts were not elevated among participants subject to state-level stay-at-home orders and/or large gatherings bans. Multiple life stressors were associated with increased rates of probable depression. Past-month suicide ideation was significantly higher among participants reporting ongoing arguments with a partner and serious legal problems. Past-month suicide attempt was significantly higher among participants reporting concerns about a life-threatening illness or injury, but was significantly lower among participants reporting an unexpected bill or expense. Conclusions: Results failed to support the conclusion that physical distancing measures are correlated with worse mental health outcomes. Concerns about life-threatening illness or injury was uniquely associated with increased risk of suicide attempt.",Craig Bryan et al.,https://share.osf.io/preprint/461DE-66B-34D,20200529,Psy- and SocArXiv,Include,DG,,,,,,,,,,,,FALSE,2020-06-15,Include,,3149,FALSE,,
The COVID-19 Pandemic and Sexual Behavior among Gay and Bisexual Men in the United States,"After decades of navigating HIV and other sexually transmitted infections, gay and bisexual men are again responding to new and uncertain risks presented by the coronavirus (COVID-19) pandemic by adapting aspects of their sexual behavior. We fielded a survey of LGBTQ AmericansÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ responses to the COVID-19 pandemic collected from April 10 to May 10, 2020, an important time period during which most states issued stay-at-home orders (April 10 to April 30) and also began implementing phased reopening (May 1 to May 10). In this paper, we limit analyses to a subsample of 728 gay and bisexual men and focus on changes to sexual behavior in response to the pandemic. We find that many gay and bisexual men made significant changes to their sexual behavior and partner selection. Nine out of 10 men in our sample reported having either one sexual partner or no sexual partner in the last 30 days, which, for many, was a substantial decrease compared to just before the pandemic. Men also made changes to the kinds of partners they had and their sexual activities with partners (e.g., more virtual sex), engaged in new strategies to reduce their risks of infection from partners, and expressed high levels of concern about how HIV may affect COVID-19 risk, treatment, and recovery. We expect these changes to be important not only for reducing the impact of the coronavirus pandemic, but also for reducing new sexually transmitted infections. Despite substantial changes in sexual behavior for most men in our sample, we note concerns around the sustainability of sexual behavior change over time and nondisclosure of COVID-19 symptoms to partners.",Tara Mckay et al.,https://share.osf.io/preprint/461B9-B8B-E64,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3150,FALSE,,
Ethnicity and Covid-19: Standing on the shoulders of eugenics?,"The current pandemic does not affect all ethnic groups equally. Explanations offered for these inequalities have relied on assumptions about genetic predispositions and peculiar ÃƒÂ¢Ã¢â€šÂ¬Ã‹Å“culturalÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ behaviours. But, beyond a very small number of health conditions, there is no evidence that such genetic or cultural differences explain ethnic inequalities in Covid-19 or any other health conditions. Organisations focused on supporting the BAME population are not focused on genetic/cultural explanations, but the racism which leads to the socioeconomic differences which are so important for explaining differences in Covid-19 deaths. And how it also leads to long-term stress which causes cardiovascular disease, and other health problems like obesity. Emerging evidence shows that these influences reach into all aspects of health-related outcomes. But these ethnic disparities in experiences of the pandemic are not being given sufficient attention. This is partly due to this focus on a search for genetic explanations for societal problems.",Catherine Dodds et al.,https://share.osf.io/preprint/4623F-394-F41,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3151,FALSE,,
"Assessing concerns for the economic consequence of the COVID-19 response and mental health problems associated with economic vulnerability and negative economic shock in Italy, Spain, and the United Kingdom","Currently, many different countries are under lockdown or extreme social distancing measures to control the spread of COVID-19. The potentially far-reaching side effects of these measures have not yet been fully understood. In this study we analyse the results of a multi-country survey conducted in Italy (N=3,504), Spain (N=3,524) and the United Kingdom (N=3,523), with two separate analyses. In the first analysis, we examine the elicitation of citizensÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ concerns over the downplaying of the economic consequences of the lockdown during the COVID-19 pandemic. We control for Social Desirability Bias through a list experiment included in the survey. In the second analysis, we examine the data from the same survey to estimate the consequences of the economic lockdown in terms of mental health, by predicting the level of stress, anxiety and depression associated with being economically vulnerable and having been affected by a negative economic shock. To accomplish this, we have used a prediction algorithm based on machine learning techniques. To quantify the size of this affected population, we compare its magnitude with the number of people affected by COVID-19 using measures of susceptibility, vulnerability and behavioural change collected in the same questionnaire. We find that the concern for the economy and for ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œthe way outÃƒÂ¢Ã¢â€šÂ¬Ã‚Â of the lockdown is diffuse and there is evidence of minor underreporting. Additionally, we estimate that around 42.8% of the populations in the three countries are at high risk of stress, anxiety and depression, based on their level of economic vulnerability and their exposure to a negative economic shock. Therefore, it can be concluded that the lockdown and extreme social distancing in the three countries has had an enormous impact on individualsÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ mental health and this should be taken into account for future decisions made on regulations concerning the pandemic.",Cristiano Codagnone et al.,https://share.osf.io/preprint/461C6-510-392,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3152,FALSE,,
"Addressing Public Health Emergencies via Facebook Surveys: Advantages, Challenges, and Practical Considerations","Surveys of the general population can provide crucial information for designing effective non-pharmaceutical interventions to tackle public health emergencies, such as the COVID-19 pandemic. Yet, conducting such surveys can be difficult, especially when timely data collection is required. In this paper, we discuss our experiences with using targeted Facebook advertising campaigns to address these difficulties in relation to the COVID-19 pandemic. We describe central advantages, challenges, and practical considerations. This includes a discussion of potential sources of bias and how they can be addressed.",AndrÃƒÆ’Ã‚Â© Grow et al.,https://share.osf.io/preprint/46221-2E0-090,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3153,FALSE,,
COVID-19 Pandemic and Emotional Contagion: Societies facing Collapse,"This study will seek answers to three research questions, directed to evaluate the patterns and the structure of pandemics and contagious in different ages and territories, always taking into account the COVID-19 pandemic: What kind of patterns and emotional contagion are shared in different pandemic moments across ages and countries? How a pandemic affect our daily lives? Which type of emotion will dominate and why in the emotional contagion caused by a pandemic situation? To answer these research questions, our methodology is based on a mapping of epistemological knowledge from social science and history about how societies faced collapse due to epidemic outbreaks. Also, we present an autoethnography to revise moment by moment how professional and private lives are being affected by this pandemic right now.",Simone Belli et al.,https://share.osf.io/preprint/460FA-362-D6E,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3154,FALSE,,
Secondary impacts of COVID-19: Risk of vaccination reduction and global resurgence of measles,"The World Health Organization temporarily suspended all mass vaccination campaigns to control the pandemic spread of COVID-19 and the national lockdown across the countries has resulted in the postponement of routine immunization programs following the recommendations of maintaining physical distance. Any disruption of immunization services, even for short duration will result in an increased likelihood of vaccine preventable disease such as measles outbreaks. Amidst ongoing COVID-19 pandemic, it is therefore, essential to prevent these challenges through effective policymaking and strategic planning. Such measures should not only aim to recover the gaps in national and regional immunization goals but also emphasize on building health systems resiliency to external shocks that may affect vaccination programs across context.",Tasmiah Nuzhath et al.,https://share.osf.io/preprint/4605B-8E9-95D,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3155,FALSE,,
Models and methods to analyse the interaction of evidence and policy in the first 100 days of the UK government's response to COVID-19,"BACKGROUND The COVID-19 pandemic is both a global health crisis, and a civic emergency for national governments, including the UK. With currently no vaccine and no treatment, there is no medical solution. Consequently, the questions for evidence and policy are complex, draw on multiple streams, and are about management rather than medicine. This working paper sets out models and methods for a forthcoming study to analyse the interaction of evidence and policy in the first 100 days of the UK governmentÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s response to COVID-19. MODELS Drawing on chaos theory and insights from the policy sciences, three models of evidence-based policy are discussed: a linear cipher model, a multiple streams model, and a melee model. The nonlinear melee model is adopted for the forthcoming study, in which multiple forms of evidence (science, economic, political, social) and actors interact in real time, and supposedly independent evidence streams concomitantly consider evidence from other streams, creating an apparently chaotic melee in which it is unclear where, how and by whom decisions originate or are made. This is normal, and much closer to how policy decisions emerge than the process represented by rational, ideal-type, linear models. METHODS DESIGN: An analysis of evidence in and of the policy response to COVID-19 by the UK government for the 100 days from 1st February 2020 to 11th May 2020 will be undertaken. DATA: Three data sources will be accessed: papers from the Scientific Advisory Group for Emergencies (SAGE) and its feeder groups and committees; formal government statements, information and guidance; BBC News coverage of government press briefings and further documents and/or coverage snowballing from them. ANALYSIS: A thematic content analysis, pre-structured by the four evidence streams in the melee model, will be undertaken to identify critical incidents for a strict contemporaneous analysis using only information available at the time of the incident, and referring only to the contemporaneous context for the incident. ASSUMPTIONS: Illustrative critical incidents will be sufficient to provide evidence for the explanatory utility of the melee model. Comprehensive coverage of all incidents would unnecessarily super-saturate the analysis.",Mike Weed,https://share.osf.io/preprint/461CA-C6F-98A,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3156,FALSE,,
"A Little Autonomy Support Goes a Long Way: Daily Autonomy-Supportive Parenting, Child Well-Being, Parental Need Fulfillment, and Change in Child, Family, and Parent Adjustment Across the Adaptation to the COVID-19 Pandemic","This study examined effects of daily parental autonomy support on changes in child behavior, family environment, and parental well-being across three weeks during the COVID-19 pandemic in Germany. Day-to-day associations among autonomy-supportive parenting, need fulfillment, and child well-being were also assessed. Parents (longitudinal N=469; Mage=42.93, SDage=6.40) of school children (6-19 years) reported on adjustment measures at two measurement occasions and filled in up to 21 daily online questionnaires in the three weeks between these assessments. Results from dynamic structural equation models suggested reciprocal positive relations among autonomy-supportive parenting and parental need fulfillment. Daily parental autonomy support, need fulfillment, and child well-being partially predicted change in adjustment measures highlighting the central role of daily parenting for childrenÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s adjustment during the pandemic.",Andreas B. Neubauer et al.,https://share.osf.io/preprint/461FB-B1E-C6C,20200530,Psy- and SocArXiv,Exclude,,,,,,,,,,,,,FALSE,2020-06-15,,,3157,FALSE,,
