,title,abstract,authors,link,ID,publication_date,update_date,subject,is_medRxiv
10,Economic Evaluations of Mental Health Programs for Children and Adolescents in the United States: A Systematic Review,"The United States spent 201 billion dollars on mental health related concerns in 2013, ranking mental illness as the leading cause of disability and the single largest source of economic burden worldwide. With mental health-related treatment costs and economic burden only projected to rise, there is an increasing need for cost-inclusive evaluations of mental health interventions specific to the United States as economic evaluations across countries are not easily comparable. Thus, this systematic, descriptive review characterized the types of interventions, target populations, and the quality of 9 economic evaluation studies (e.g., cost-effectiveness, cost-benefit) of youth mental health services conducted in the United States from 2003 to 2019. Existing evaluations suggest that certain mental health interventions for youth, among the few that have been formally evaluated, may be cost-effective and cost-beneficial. However, the small number and mixed quality of eligible studies highlights a dearth of rigorously conductedeconomic evaluations on this topic, variability in cost and outcome assessment approaches, as well as the homogenous characteristics of interventions evaluated. Greater standardization is needed to increase confidence in these conclusions and generate a body of meaningful, quality research that has the potential to shape evidence-based mental health policy.",Jenna Sung et al.,https://share.osf.io/preprint/460B2-12B-801,https://share.osf.io/preprint/460B2-12B-801,2020-06-18,2020-10-15T22:08:15+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Clinical Child Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Intervention Research; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Psychotherapy,False
11,Formalizing interdisciplinary collaboration in the CogSci community,"Is cognitive science interdisciplinary or multidisciplinary? We contribute to this debate by examining the authorship structure and topic similarity of contributions to the Cognitive Science Society from 2000 to 2019. We compare findings from CogSci to abstracts from the Vision Science Society over the same time frame. Our analysis focuses on graph theoretic features of the co-authorship network—edge density, transitivity, and maximum subgraph size—as well as clustering within the topic space of CogSci contributions. We also combine structural and semantic information with an analysis of homophily. We validate this approach by predicting new collaborations in this year’s CogSci proceedings. Our results suggest that cognitive science has become increasingly interdisciplinary in the last 19 years. More broadly, we argue that a formal quantitative approach which combines structural co-authorship information and semantic topic analysis provides inroads to questions about the level of interdisciplinary collaboration in the cognitive science community.",Lauren A. Oey et al.,https://share.osf.io/preprint/460C6-33D-599,https://share.osf.io/preprint/460C6-33D-599,2020-06-18,2020-10-15T22:06:26+00:00,PsyArXiv|Meta-science; multidisciplinarity; scientometrics; co-authorship networks; interdisciplinarity; topic modeling,False
12,The Impact of the COVID-19 Pandemic on College Student Mental Health: A Longitudinal Examination of Risk and Protective Factors,"The spread of the novel coronavirus has led to unprecedented changes in daily living. College students may face unique challenges associated with these changes. In the present study, college students (N = 205) completed a battery of questionnaires in April of 2020, after having completed similar measures 8, 5, and 2 months prior as part of a larger study. A repeated measures ANOVA suggested significantly greater depression and anxiety symptom severity during the pandemic than at any other time during the 2019-2020 academic year. Static and modifiable factors associated with psychological distress and controlling for pre-existing psychological distress were examined. Cognitive and behavioral avoidance was the most consistent predictor of psychological distress during the pandemic. Online social engagement and problematic Internet use also conferred greater risk. Women and Latinx participants were more likely to experience elevated distress during the pandemic, even when controlling for distress prior to the pandemic.",Martha Zimmermann et al.,https://share.osf.io/preprint/460C8-053-EA4,https://share.osf.io/preprint/460C8-053-EA4,2020-06-17,2020-10-15T22:01:57+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; college students; covid-19; depression; avoidance; distress; anxiety,False
13,Neurotic coronavirus generation? The report from the second wave of research on the students from Kraków,"The report presents the results of the second wave of research conducted among the students of the Pedagogical University of Kraków. The research method was an on-line survey (CAWI) on the sample of 1927 respondents. The comparison of responses from both surveys indicates that the change in attitudes and mental condition of the respondents occurred. After almost three months of quarantine the youth is less interested in the pandemic, has lower fear of the coronavirus, evaluates the actions taken by government to combat the pandemic worse. A decrease in satisfaction with their lives and an increase in the symptoms of stress is also observed. Negative emotions of anxiety, sadness, exhaustion and loneliness are also dominant among youth. The psychological resources were exploited to a relatively small extent. The adaptive reactions remain on a similar level. Among the respondents active combating of the threats and redirecting their attention as well as comforting oneself that it could have been worse are dominant. The respondents reveal the symptoms of burnout with remote education. Mental tiredness, decreased efficiency of actions and a decrease in motivation for learning are observed as well.",Piotr Długosz,https://share.osf.io/preprint/46066-E0E-2A3,https://share.osf.io/preprint/46066-E0E-2A3,2020-06-17,2020-10-15T22:01:18+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Emotion; fear; youth; covid-19; poland; stress,False
14,Social and behavioural responses during the COVID-19 pandemic in Bosnia and Herzegovina,"In this paper we report results from an online study conducted in Bosnia and Herzegovina during the ongoing COVID-19 pandemic (May 2020). The study examined a range of social and behavioural responses by youth from different ethnic backgrounds and across 63 cities (N = 569). More specifically, the study focused on investigating the relationship between threat perceptions, public health behaviours, stress and social cohesion. As expected, results indicate that higher perceptions of threat were related to higher compliance to safety and health measures despite extremely extremely low levels of political trust. Surprisingly, participants reported relatively low levels of stress despite high social isolation and physical restrictions. These results could partially be explained by an increased level of family interactions. Furthermore, participants reported relatively high levels of social cohesion and common-ingroup identification in a usually segregated and conflict-ridden context.",Ana Jankovic et al.,https://share.osf.io/preprint/46122-A88-E8C,https://share.osf.io/preprint/46122-A88-E8C,2020-06-10,2020-10-15T20:41:03+00:00,PsyArXiv|Social and Behavioral Sciences,False
15,Daily associations between sleep and physical activity: A systematic review and meta-analysis,"The day-to-day variations of sleep and physical activity are associated with various health outcomes in adults, and previous studies suggested a bidirectional association between these behaviors. The daily associations between sleep and physical activity have been examined in observational or interventional contexts. The primary goal of the current systematic review and meta-analysis was to summarize existing evidence about daily associations between sleep and physical activity outcomes at inter- and intra-individual level in adults. A systematic search of records in eight databases from inception to July 2019 identified 33 peer-reviewed empirical publications that examined daily sleep – physical activity association in adults. The qualitative and quantitative analyses of included studies did not support a bidirectional daily association between sleep outcomes and physical activity. Multilevel meta-analyses showed that three sleep parameters were associated with physical activity the following day: sleep quality, sleep efficiency, and wake after sleep onset. However, the associations were small, and varied in terms of direction and level of variability (e.g. inter- or intra-individual). Daytime physical activity was associated with lower total sleep time the following night at an inter-person level with a small effect size. From a clinical perspective, care providers should monitor the effects of better sleep promotion on physical activity behaviours in their patients. Future studies should examine sleep and physical activity during a longer period and perform additional sophisticated statistical analyses.",Sarah Atoui et al.,https://share.osf.io/preprint/4604C-2BA-AA2,https://share.osf.io/preprint/4604C-2BA-AA2,2020-06-17,2020-10-15T15:59:57+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; intraindividual; insomnia; sleep; ambulatory assessment; daily; physical actvity,False
16,"Increased mood disorder symptoms, perceived stress, and alcohol use among college students during the COVID-19 pandemic","The COVID-19 pandemic caused significant disruption during the spring of 2020. Many college students were told to leave campus at spring break and to complete the semester remotely. This study evaluates effects of this disruption on student well-being. A sample of 148 students (86.5% female, 49.3% White) completed measures of psychological symptoms, perceived stress, and alcohol use during the spring 2020 semester at a university in the southeastern U.S. Their results were compared to those of 240 students (87.9% female, 64.2% White) who completed the same measures in the fall 2019 semester. Participants in spring 2020 reported more mood disorder symptoms, perceived stress, and alcohol use than did pre-pandemic participants. Worry about COVID-19 was negatively associated with well-being in multiple domains. Additionally, White students reported a greater effect of the pandemic on well-being than did African American students. Young adults appear to be less vulnerable to the most serious medical complications associated with COVID-19 but nonetheless experience psychological effects from the pandemic. Universities and practitioners who work with college students can help young adults manage their symptoms and avoid behaviors like risky alcohol use when confronted with stressors such as the COVID-19 pandemic.",Nora Elizabeth Charles,https://share.osf.io/preprint/461AF-CA0-ACA,https://share.osf.io/preprint/461AF-CA0-ACA,2020-06-17,2020-10-15T15:57:55+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; stress; covid-19; depression; coronavirus; young adults; mental health; alcohol,False
17,Further to the left. Stress-induced increase of spatial pseudoneglect during the COVID-19 lockdown,"Background The measures taken to contain the COVID-19 pandemic, such as the lockdown in Italy, do impact psychological health; yet, less is known about their effect on cognitive functioning. The transactional theory of stress predicts reciprocal influences between perceived stress and cognitive performance. However, the effects of a period of stress due to social isolation on spatial cognition and exploration have been little examined. The aim of the present study was to investigate the possible effects and impact of the Covid-19 pandemic on spatial cognition tasks, particularly those concerning spatial exploration, and the physiological leftward bias known as pseudoneglect. A right-hemisphere asymmetry for spatial attention processes crucially contributes to pseudoneglect. Other evidence indicates a predominantly right-hemisphere activity in stressful situations. We also analyzed the effects of lockdown on coping strategies, which typically show an opposite pattern of hemispheric asymmetry, favoring the left hemisphere. If so, then pseudoneglect should increase during the lockdown and be negatively correlated with the efficacy of coping strategies. Methods One week before the start of the lockdown due to Covid-19 in Italy (T1), we had collected data from a battery of behavioral tests including tasks of peri-personal spatial cognition. During the quarantine period, from late April to early May 2020 (T2), we repeated the testing sessions with a subgroup of the same participants (47 right-handed students, mean age = 20, SD = 1.33). At both testing sessions, participants performed digitized neuropsychological tests, including a cancellation task, radial arm maze task and Raven’s advanced progressive matrices. Participants also completed a newly developed COVID-19 Student Stress Scale, based on transactional models of stress, and the COPE-NIV to assess coping orientation. Results The tendency to start cancellation from a left-sided item, to explore first a left-sided arm of the maze, and to choose erroneous response items on the left side of the page on Raven’s matrices, increased from T1 to T2. The degree of pseudoneglect increment positively correlated with perceived stress, and negatively correlated with Positive Attitude and Problem-Solving COPE-NIV subscales. Conclusions Lockdown-related stress may have contributed to increase leftward bias during quarantine through a greater activation of the right hemisphere. On the other hand, pseudoneglect was decreased for better coping participants, perhaps as a consequence of a more balanced hemispheric activity in these individuals.",Federica Somma et al.,https://share.osf.io/preprint/460B9-36C-20E,https://share.osf.io/preprint/460B9-36C-20E,2020-06-17,2020-10-15T15:49:57+00:00,PsyArXiv|Neuroscience; PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Trauma and Stress; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Attention,False
18,Cohort Profile: Chinese Color Nest Project,"The ongoing CCNP was established to plot normative growth curves for brain structure and function across the human lifespan, and link age-related changes in brain imaging measures with psycho-behavioral functions at the behavioral, cognitive and emotional levels using an accelerated longitudinal design. It comprises three phases: developmental CCNP (devCCNP: 6-20 years), standardizing CCNP (stdCCNP: 20-60 years) and aging CCNP (ageCCNP: 60-90 years). The devCCNP started in 2013 and has successfully acquired CCNP-SWU data with three repeated measurements ( the trial stage of devCCNP), and accumulated CCNP-CAS baseline data (the second stage of devCCNP). CCNP-SWU consists of 201 age-sex stratified schoolchildren at enrollment (100 children followed up for 2.5 years at 1.25-year intervals) while CCNP-CAS has been recruiting participants since July 2018, and has collected data from 133 eligible children so far. A T1-weighted MRI and two resting functional MRI scans were acquired across three waves in CCNP-SWU with the same imaging protocols on a Siemens Trio 3T scanner at Southwest University in Chongqing, China. CCNP-SWU obtained longitudinal biophysical, social, behavioral and cognitive data via parent-reported questionnaires, self-reported questionnaires, behavioral assessment, as well as E-Prime computer tasks. Data were collected on the impact of COVID-19 on children’s learning and daily life from 46 children between March and May 2020. Children’s emotional states during COVID-19 pandemic were also measured. Data are accessed by researchers and collaborators of CCNP upon agreement with the principal investigator.",Siman Liu et al.,https://share.osf.io/preprint/46008-3F7-970,https://share.osf.io/preprint/46008-3F7-970,2020-06-17,2020-10-15T15:49:08+00:00,PsyArXiv|Neuroscience; PsyArXiv|Neuroscience|Developmental Neuroscience,False
19,Priming reasoning increases intentions to wear a face covering to slow down COVID-19 transmission,"Finding mechanisms to promote the use of face masks is fundamental during the second phase of the COVID-19 pandemic response, when shelter-in-place rules are relaxed and some segments of the population are allowed to circulate more freely. Here we report three pre-registered studies (total N = 1,920), using an heterogenous sample of people living in the USA, showing that priming people to “rely on their reasoning” rather than to “rely on their emotions” significantly increases their intentions to wear a face covering. Compared to the baseline, priming reasoning promotes intentions to wear a face covering, whereas priming emotion has no significant effect. These findings have theoretical and practical implications. Practically, they offer a simple and scalable intervention to promote intentions to wear a face mask. Theoretically, they shed light on the cognitive basis of intentions to wear a face covering.",Valerio Capraro et al.,https://share.osf.io/preprint/46082-D79-40B,https://share.osf.io/preprint/46082-D79-40B,2020-06-16,2020-10-15T15:47:59+00:00,"PsyArXiv|Neuroscience; PsyArXiv|Neuroscience|Cognitive Neuroscience; PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Biases, Framing, and Heuristics; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Judgment and Decision Making; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Reasoning; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Social health; PsyArXiv|Social and Behavioral Sciences|Psychology, other; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Affect and Emotion Regulation; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Moral Behavior; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Prosocial Behavior; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Social Cognition; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Well-being; pandemic; face coverings; sars-cov-2; messages; appeal; face masks; covid-19; priming; reason; emotion; coronavirus; dual process",False
20,"Conspiratorial thinking during COVID-19: The roles of paranoia, delusion-proneness, and intolerance to uncertainty","The COVID-19 global pandemic has left many feeling a sense of profound uncertainty about their world, safety, and livelihood. Explanatory frameworks to make sense of this uncertainty are offered by both official health-organizations as well as sources espousing misinformation and conspiracy theories. Individual differences that predispose towards conspiratorial thinking (CT) have been investigated by past work, but never in the context of the acute uncertainty of a global pandemic. In the present study we show that endorsement of COVID-19-specific conspiracy theories is associated with higher levels of intolerance of uncertainty, delusion-proneness, and paranoid ideation. Furthermore, delusion-proneness and paranoia mediated the relationship between intolerance to uncertainty and CT, and emerged as independent partial predictors of CT even when controlling for other facets of schizotypy. Overall, our findings highlight the importance of individual differences in intolerance to uncertainty, delusion-proneness and paranoia in the development of CT in the context of crisis and uncertainty due to the COVID-19 pandemic. These findings provide evidence that specific individual differences can create susceptibility to misinformation and may have implications for message framing strategies when designing informational interventions.",Emmett M. Larsen et al.,https://share.osf.io/preprint/46231-F48-4F7,https://share.osf.io/preprint/46231-F48-4F7,2020-06-17,2020-10-15T15:38:29+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Biases, Framing, and Heuristics; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Reasoning; PsyArXiv|Social and Behavioral Sciences|Emotion; PsyArXiv|Social and Behavioral Sciences|Psychology, other; conspiracy; intolerance to uncertainty; schizotypy; covid-19; paranoia; delusion",False
21,Homeschooling and affective well-being of parents and children during the COVID-19 pandemic: A daily diary study,"To slow down the spread of the COVID-19 virus, schools around the world were closed in early 2020, transferring children’s scholastic activities to the homes and imposing a massive burden on parents and school-aged children. Using data of a 21-day diary study conducted between March and April 2020 in Germany, this work examined whether homeschooling (and parents’ involvement therein) was associated with negative parent-child interactions and affective well-being of both, parents and children, over and above the effect of daily stressors. On days when children were working on school tasks, parents (N = 562) reported more negative parent-child interactions as well as lower parental and child positive affect and higher child negative affect, but not higher parental negative affect. Moreover, days when parents were more heavily involved in learning (i.e., when children worked less independently on school tasks) were days with more negative parent-child interactions, lower parental and child positive affect, and higher parental and child negative affect. Negative parent-child interactions were also linked to lower affective well-being of parents and children, and partially accounted for the relation among daily stressors and affective well-being of parents and children. Furthermore, parent-child interactions generally were worse in families in which children worked on school tasks either very rarely or on approximately all days of the study. The present work illustrates the negative consequences of school closures on the parent-child dyad and highlights the need for measures to better support school-aged children and their parents in the learning process at home.",Andrea Schmidt et al.,https://share.osf.io/preprint/46051-633-C9E,https://share.osf.io/preprint/46051-633-C9E,2020-10-14,2020-10-14T13:05:11+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology; parenting; homeschooling; affective well-being; parent-child dyad; covid-19; ambulatory assessment; daily diary study,False
22,"Math matters during a pandemic: A novel, brief educational intervention combats whole number bias to improve health decision-making and predicts COVID-19 risk perceptions and worry across 10 days","At the onset of the COVID-19 global pandemic, our interdisciplinary team hypothesized that a mathematical misconception--whole number bias (WNB)--contributed to incorrect beliefs that COVID-19 was less fatal than the flu. We created a novel, five-minute online educational intervention, leveraging evidence-based cognitive science research, to encourage accurate COVID-19 and flu fatality rate calculations and comparisons. As predicted, adults (N = 1,297) randomly assigned to the intervention were more likely to correctly answer health decision-making problems and were less likely to report WNB errors in their problem-solving strategies relative to control participants. There were no immediate effects of condition on COVID-19 risk perceptions and worry; however, those in the intervention group did exhibit increased perceived risk and worry across 10 days of daily diaries. The intervention did not cause distress; instead, it increased positive affect. Ameliorating WNB errors could impact people’s risk perceptions about future health crises.",Clarissa A. Thompson et al.,https://share.osf.io/preprint/46158-097-766,https://share.osf.io/preprint/46158-097-766,2020-06-15,2020-10-14T12:33:14+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology; PsyArXiv|Social and Behavioral Sciences|Educational Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology; rational numbers; math anxiety; covid-19; health decision making; educational intervention; whole number bias; experimental design; magnitude understanding; daily diaries; math cognition; risk perceptions and worry,False
